time,GHI,DNI,DHI,T_dry,T_dew,RH,pres,wspd,wdir,albedo
24120000,0.0,0.0,0.0,9.700000000000001,0.0,4.800000000000001,93.2,3.9000000000000004,14.0,-9900
24123600,0.0,0.0,0.0,8.5,0.0,4.2,93.2,3.5,15.0,-9900
24127200,46.0,225.0,28.0,8.0,0.0,3.8000000000000003,93.30000000000001,3.1,15.0,-9900
24130800,258.0,455.0,48.0,8.8,0.0,3.8000000000000003,93.4,2.9000000000000004,15.0,-9900
24134400,471.0,685.0,69.0,10.4,0.0,4.0,93.4,3.1,14.0,-9900
24138000,684.0,915.0,90.0,12.0,0.0,4.2,93.5,3.6,14.0,-9900
24141600,769.0,931.0,95.0,12.9,0.0,4.3,93.5,4.6000000000000005,15.0,-9900
24145200,854.0,948.0,100.0,13.5,0.0,4.2,93.60000000000001,5.4,15.0,-9900
24148800,940.0,965.0,105.0,13.9,0.0,4.2,93.60000000000001,5.7,16.0,-9900
24152400,786.0,790.0,141.0,14.5,0.0,4.3,93.60000000000001,5.0,16.0,-9900
24156000,633.0,615.0,177.0,15.0,0.0,4.4,93.7,3.8000000000000003,16.0,-9900
24159600,480.0,441.0,213.0,14.9,0.0,4.5,93.7,3.1,16.0,-9900
24163200,321.0,303.0,143.0,13.9,0.0,4.4,93.7,3.3000000000000003,15.0,-9900
24166800,163.0,165.0,74.0,12.3,0.0,4.2,93.80000000000001,3.9000000000000004,15.0,-9900
24170400,5.0,27.0,5.0,10.700000000000001,0.0,4.0,93.80000000000001,4.1000000000000005,14.0,-9900
24174000,0.0,0.0,0.0,9.5,0.0,4.0,93.9,3.4000000000000004,14.0,-9900
24177600,0.0,0.0,0.0,8.5,0.0,4.0,93.9,2.1,14.0,-9900
24181200,0.0,0.0,0.0,7.800000000000001,0.0,4.1000000000000005,94.0,1.0,14.0,-9900
24184800,0.0,0.0,0.0,7.1000000000000005,0.0,4.1000000000000005,94.0,0.5,12.0,-9900
24188400,0.0,0.0,0.0,6.4,0.0,4.1000000000000005,94.0,0.5,9.0,-9900
24192000,0.0,0.0,0.0,5.800000000000001,0.0,4.1000000000000005,94.0,0.7000000000000001,7.0,-9900
24195600,0.0,0.0,0.0,5.2,0.0,4.0,94.0,0.9,5.0,-9900
24199200,0.0,0.0,0.0,4.7,0.0,4.0,94.0,0.9,3.0,-9900
24202800,0.0,0.0,0.0,4.1000000000000005,0.0,4.0,94.0,0.5,1.0,-9900
24206400,0.0,0.0,0.0,3.5,0.0,4.0,94.10000000000001,0.0,0.0,-9900
24210000,0.0,0.0,0.0,3.2,0.0,4.1000000000000005,94.2,0.0,0.0,-9900
24213600,33.0,43.0,29.0,3.7,0.0,4.2,94.30000000000001,0.0,0.0,-9900
24217200,240.0,293.0,65.0,5.4,0.0,4.2,94.30000000000001,0.0,0.0,-9900
24220800,447.0,543.0,101.0,7.800000000000001,0.0,4.3,94.30000000000001,0.0,0.0,-9900
24224400,655.0,793.0,138.0,10.200000000000001,0.0,4.4,94.30000000000001,0.5,7.0,-9900
24228000,741.0,817.0,146.0,12.200000000000001,0.0,4.6000000000000005,94.30000000000001,1.4000000000000001,5.0,-9900
24231600,828.0,841.0,155.0,13.8,0.0,4.800000000000001,94.30000000000001,2.1,3.0,-9900
24235200,915.0,866.0,164.0,15.100000000000001,0.0,4.9,94.30000000000001,2.6,1.0,-9900
24238800,811.0,837.0,153.0,16.2,0.0,4.9,94.30000000000001,3.1,16.0,-9900
24242400,707.0,808.0,142.0,16.900000000000002,0.0,4.9,94.30000000000001,3.4000000000000004,15.0,-9900
24246000,604.0,779.0,131.0,17.1,0.0,4.9,94.30000000000001,3.6,14.0,-9900
24249600,404.0,532.0,89.0,16.5,0.0,4.9,94.30000000000001,3.5,14.0,-9900
24253200,204.0,285.0,47.0,15.3,0.0,5.0,94.4,3.2,14.0,-9900
24256800,5.0,39.0,5.0,13.5,0.0,5.1000000000000005,94.4,2.6,14.0,-9900
24260400,0.0,0.0,0.0,11.4,0.0,5.2,94.5,1.8,15.0,-9900
24264000,0.0,0.0,0.0,9.3,0.0,5.2,94.5,1.0,16.0,-9900
24267600,0.0,0.0,0.0,7.6000000000000005,0.0,5.300000000000001,94.60000000000001,0.5,1.0,-9900
24271200,0.0,0.0,0.0,6.4,0.0,5.4,94.60000000000001,0.5,1.0,-9900
24274800,0.0,0.0,0.0,5.7,0.0,5.4,94.7,0.5,16.0,-9900
24278400,0.0,0.0,0.0,5.2,0.0,5.4,94.7,0.2,16.0,-9900
24282000,0.0,0.0,0.0,4.7,0.0,5.300000000000001,94.7,0.0,0.0,-9900
24285600,0.0,0.0,0.0,4.0,0.0,5.1000000000000005,94.7,0.0,0.0,-9900
24289200,0.0,0.0,0.0,3.2,0.0,4.9,94.7,0.0,0.0,-9900
24292800,0.0,0.0,0.0,2.3000000000000003,0.0,4.7,94.7,0.0,0.0,-9900
24296400,0.0,0.0,0.0,1.9000000000000001,0.0,4.6000000000000005,94.7,0.0,0.0,-9900
24300000,54.0,266.0,30.0,2.5,0.0,4.7,94.80000000000001,1.0,9.0,-9900
24303600,263.0,477.0,50.0,4.7,0.0,5.1000000000000005,94.9,1.2000000000000002,9.0,-9900
24307200,472.0,688.0,70.0,7.7,0.0,5.5,95.0,0.9,8.0,-9900
24310800,682.0,899.0,91.0,10.8,0.0,5.7,95.10000000000001,0.5,8.0,-9900
24314400,768.0,919.0,96.0,13.200000000000001,0.0,5.4,95.10000000000001,0.5,6.0,-9900
24318000,854.0,939.0,101.0,15.100000000000001,0.0,4.9,95.10000000000001,0.9,3.0,-9900
24321600,941.0,959.0,106.0,16.5,0.0,4.7,95.10000000000001,1.5,1.0,-9900
24325200,839.0,949.0,93.0,17.7,0.0,5.1000000000000005,95.10000000000001,2.2,16.0,-9900
24328800,738.0,940.0,81.0,18.400000000000002,0.0,5.800000000000001,95.10000000000001,2.9000000000000004,16.0,-9900
24332400,637.0,931.0,69.0,18.6,0.0,6.300000000000001,95.10000000000001,3.6,15.0,-9900
24336000,427.0,644.0,48.0,18.1,0.0,6.4,95.10000000000001,4.1000000000000005,15.0,-9900
24339600,217.0,357.0,27.0,16.900000000000002,0.0,6.1000000000000005,95.0,3.9000000000000004,16.0,-9900
24343200,8.0,70.0,6.0,15.200000000000001,0.0,5.9,95.0,2.6,16.0,-9900
24346800,0.0,0.0,0.0,13.100000000000001,0.0,5.9,95.0,0.0,0.0,-9900
24350400,0.0,0.0,0.0,10.9,0.0,5.9,95.0,0.0,0.0,-9900
24354000,0.0,0.0,0.0,8.9,0.0,6.0,95.0,0.0,0.0,-9900
24357600,0.0,0.0,0.0,7.4,0.0,5.9,95.0,0.0,0.0,-9900
24361200,0.0,0.0,0.0,6.300000000000001,0.0,5.7,95.0,0.0,0.0,-9900
24364800,0.0,0.0,0.0,5.300000000000001,0.0,5.4,94.9,0.0,0.0,-9900
24368400,0.0,0.0,0.0,4.4,0.0,5.1000000000000005,94.80000000000001,0.0,0.0,-9900
24372000,0.0,0.0,0.0,3.3000000000000003,0.0,4.800000000000001,94.80000000000001,0.0,0.0,-9900
24375600,0.0,0.0,0.0,2.1,0.0,4.5,94.7,0.0,0.0,-9900
24379200,0.0,0.0,0.0,0.8,0.0,4.1000000000000005,94.7,0.0,0.0,-9900
24382800,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,94.60000000000001,0.0,0.0,-9900
24386400,63.0,325.0,31.0,0.6000000000000001,0.0,4.1000000000000005,94.7,0.0,0.0,-9900
24390000,272.0,528.0,45.0,3.1,0.0,4.800000000000001,94.80000000000001,0.0,0.0,-9900
24393600,481.0,731.0,59.0,6.800000000000001,0.0,5.6000000000000005,95.0,0.0,0.0,-9900
24397200,691.0,935.0,73.0,10.8,0.0,6.2,95.10000000000001,1.0,6.0,-9900
24400800,774.0,950.0,77.0,14.200000000000001,0.0,6.2,95.2,2.5,4.0,-9900
24404400,858.0,965.0,81.0,17.0,0.0,6.0,95.10000000000001,3.4000000000000004,2.0,-9900
24408000,942.0,980.0,85.0,19.3,0.0,5.800000000000001,95.10000000000001,3.6,16.0,-9900
24411600,838.0,950.0,85.0,21.1,0.0,6.0,95.0,3.5,16.0,-9900
24415200,735.0,920.0,86.0,22.200000000000003,0.0,6.300000000000001,95.0,3.2,15.0,-9900
24418800,632.0,891.0,87.0,22.3,0.0,6.4,94.9,3.1,15.0,-9900
24422400,424.0,625.0,60.0,21.200000000000003,0.0,6.1000000000000005,94.80000000000001,3.4000000000000004,15.0,-9900
24426000,216.0,359.0,33.0,19.3,0.0,5.6000000000000005,94.80000000000001,3.7,15.0,-9900
24429600,9.0,93.0,6.0,17.0,0.0,5.300000000000001,94.80000000000001,3.6,15.0,-9900
24433200,0.0,0.0,0.0,14.600000000000001,0.0,5.300000000000001,94.80000000000001,2.8000000000000003,15.0,-9900
24436800,0.0,0.0,0.0,12.600000000000001,0.0,5.6000000000000005,94.9,1.8,16.0,-9900
24440400,0.0,0.0,0.0,11.100000000000001,0.0,5.9,94.9,1.0,16.0,-9900
24444000,0.0,0.0,0.0,10.4,0.0,6.2,94.9,0.9,13.0,-9900
24447600,0.0,0.0,0.0,10.4,0.0,6.4,94.9,0.9,11.0,-9900
24451200,0.0,0.0,0.0,10.700000000000001,0.0,6.6000000000000005,94.9,0.5,8.0,-9900
24454800,0.0,0.0,0.0,11.0,0.0,6.9,94.9,0.0,0.0,-9900
24458400,0.0,0.0,0.0,11.100000000000001,0.0,7.1000000000000005,94.9,0.0,0.0,-9900
24462000,0.0,0.0,0.0,10.600000000000001,0.0,7.2,94.9,0.0,0.0,-9900
24465600,0.0,0.0,0.0,9.5,0.0,7.1000000000000005,94.9,0.0,0.0,-9900
24469200,0.0,0.0,0.0,8.5,0.0,6.9,94.9,0.0,0.0,-9900
24472800,31.0,15.0,29.0,8.3,0.0,6.9,94.9,1.0,16.0,-9900
24476400,207.0,178.0,94.0,9.600000000000001,0.0,7.2,95.0,2.0,1.0,-9900
24480000,384.0,342.0,159.0,11.8,0.0,7.5,95.10000000000001,2.4000000000000004,1.0,-9900
24483600,561.0,506.0,225.0,14.0,0.0,7.6000000000000005,95.10000000000001,2.6,2.0,-9900
24487200,682.0,626.0,204.0,15.700000000000001,0.0,7.1000000000000005,95.0,2.7,2.0,-9900
24490800,803.0,746.0,184.0,16.900000000000002,0.0,6.4,94.9,2.9000000000000004,1.0,-9900
24494400,924.0,867.0,164.0,17.8,0.0,5.7,94.80000000000001,3.1,1.0,-9900
24498000,791.0,748.0,179.0,18.6,0.0,5.300000000000001,94.7,3.3000000000000003,16.0,-9900
24501600,658.0,630.0,194.0,19.200000000000003,0.0,5.1000000000000005,94.60000000000001,3.5,14.0,-9900
24505200,525.0,512.0,210.0,19.0,0.0,4.7,94.60000000000001,3.6,13.0,-9900
24508800,353.0,346.0,143.0,18.0,0.0,4.0,94.60000000000001,3.6,13.0,-9900
24512400,182.0,180.0,77.0,16.400000000000002,0.0,3.3000000000000003,94.60000000000001,3.5,14.0,-9900
24516000,11.0,15.0,11.0,14.8,0.0,2.8000000000000003,94.60000000000001,3.1,14.0,-9900
24519600,0.0,0.0,0.0,13.600000000000001,0.0,2.9000000000000004,94.60000000000001,2.5,15.0,-9900
24523200,0.0,0.0,0.0,12.600000000000001,0.0,3.3000000000000003,94.7,1.9000000000000001,15.0,-9900
24526800,0.0,0.0,0.0,11.8,0.0,3.8000000000000003,94.7,1.5,16.0,-9900
24530400,0.0,0.0,0.0,10.9,0.0,4.0,94.7,1.5,15.0,-9900
24534000,0.0,0.0,0.0,10.100000000000001,0.0,4.1000000000000005,94.60000000000001,1.7000000000000002,13.0,-9900
24537600,0.0,0.0,0.0,9.600000000000001,0.0,4.3,94.60000000000001,2.0,12.0,-9900
24541200,0.0,0.0,0.0,9.3,0.0,4.6000000000000005,94.60000000000001,2.3000000000000003,11.0,-9900
24544800,0.0,0.0,0.0,8.9,0.0,4.9,94.5,2.5,10.0,-9900
24548400,0.0,0.0,0.0,7.800000000000001,0.0,5.0,94.5,2.6,9.0,-9900
24552000,0.0,0.0,0.0,5.6000000000000005,0.0,4.800000000000001,94.5,2.7,9.0,-9900
24555600,0.0,0.0,0.0,3.1,0.0,4.4,94.5,2.7,8.0,-9900
24559200,24.0,0.0,24.0,1.1,0.0,4.1000000000000005,94.5,2.6,8.0,-9900
24562800,111.0,20.0,98.0,0.30000000000000004,0.0,4.1000000000000005,94.5,2.3000000000000003,8.0,-9900
24566400,198.0,40.0,172.0,0.7000000000000001,0.0,4.3,94.60000000000001,1.9000000000000001,7.0,-9900
24570000,286.0,60.0,246.0,2.0,0.0,4.3,94.60000000000001,1.5,7.0,-9900
24573600,505.0,334.0,219.0,4.0,0.0,4.1000000000000005,94.60000000000001,1.2000000000000002,9.0,-9900
24577200,725.0,609.0,192.0,6.2,0.0,3.7,94.7,1.1,12.0,-9900
24580800,945.0,884.0,166.0,8.4,0.0,3.5,94.7,1.0,14.0,-9900
24584400,785.0,712.0,190.0,10.100000000000001,0.0,3.6,94.7,1.0,14.0,-9900
24588000,626.0,540.0,215.0,11.200000000000001,0.0,3.9000000000000004,94.7,1.1,13.0,-9900
24591600,467.0,368.0,240.0,11.600000000000001,0.0,4.3,94.7,1.5,13.0,-9900
24595200,315.0,272.0,163.0,11.200000000000001,0.0,4.6000000000000005,94.7,2.1,11.0,-9900
24598800,163.0,176.0,86.0,10.3,0.0,4.7,94.7,2.7,10.0,-9900
24602400,12.0,80.0,9.0,9.200000000000001,0.0,4.6000000000000005,94.80000000000001,3.1,8.0,-9900
24606000,0.0,0.0,0.0,8.200000000000001,0.0,4.3,94.9,3.0,8.0,-9900
24609600,0.0,0.0,0.0,7.300000000000001,0.0,4.0,94.9,2.6,7.0,-9900
24613200,0.0,0.0,0.0,6.4,0.0,3.7,95.0,2.1,7.0,-9900
24616800,0.0,0.0,0.0,5.6000000000000005,0.0,3.6,95.0,1.8,7.0,-9900
24620400,0.0,0.0,0.0,4.800000000000001,0.0,3.6,95.0,1.6,8.0,-9900
24624000,0.0,0.0,0.0,4.2,0.0,3.7,95.0,1.5,8.0,-9900
24627600,0.0,0.0,0.0,3.7,0.0,3.8000000000000003,95.0,1.3,8.0,-9900
24631200,0.0,0.0,0.0,3.1,0.0,3.8000000000000003,95.0,1.2000000000000002,9.0,-9900
24634800,0.0,0.0,0.0,2.4000000000000004,0.0,3.7,95.0,1.0,9.0,-9900
24638400,0.0,0.0,0.0,1.5,0.0,3.5,95.0,0.9,9.0,-9900
24642000,0.0,0.0,0.0,1.0,0.0,3.4000000000000004,95.0,0.8,8.0,-9900
24645600,80.0,444.0,30.0,1.6,0.0,3.5,95.0,1.0,8.0,-9900
24649200,278.0,561.0,66.0,3.8000000000000003,0.0,3.9000000000000004,95.10000000000001,1.4000000000000001,8.0,-9900
24652800,477.0,678.0,103.0,7.0,0.0,4.5,95.2,2.0,8.0,-9900
24656400,676.0,796.0,140.0,10.100000000000001,0.0,4.800000000000001,95.30000000000001,2.6,8.0,-9900
24660000,751.0,786.0,168.0,12.4,0.0,4.7,95.30000000000001,3.1,8.0,-9900
24663600,827.0,777.0,196.0,13.8,0.0,4.4,95.30000000000001,3.3000000000000003,8.0,-9900
24667200,903.0,768.0,224.0,14.700000000000001,0.0,4.2,95.30000000000001,3.1,8.0,-9900
24670800,688.0,531.0,223.0,15.200000000000001,0.0,4.3,95.2,2.4000000000000004,8.0,-9900
24674400,474.0,295.0,223.0,15.3,0.0,4.6000000000000005,95.2,1.7000000000000002,7.0,-9900
24678000,260.0,59.0,223.0,15.0,0.0,4.9,95.10000000000001,1.5,7.0,-9900
24681600,176.0,40.0,152.0,14.3,0.0,5.0,95.10000000000001,2.1,6.0,-9900
24685200,93.0,21.0,81.0,13.3,0.0,4.9,95.10000000000001,3.0,5.0,-9900
24688800,10.0,3.0,10.0,12.3,0.0,4.9,95.10000000000001,3.6,4.0,-9900
24692400,0.0,0.0,0.0,11.4,0.0,5.0,95.10000000000001,3.4000000000000004,3.0,-9900
24696000,0.0,0.0,0.0,10.700000000000001,0.0,5.2,95.10000000000001,2.8000000000000003,3.0,-9900
24699600,0.0,0.0,0.0,10.0,0.0,5.4,95.10000000000001,2.3000000000000003,2.0,-9900
24703200,0.0,0.0,0.0,9.3,0.0,5.4,95.10000000000001,2.3000000000000003,2.0,-9900
24706800,0.0,0.0,0.0,8.6,0.0,5.4,95.10000000000001,2.2,1.0,-9900
24710400,0.0,0.0,0.0,8.0,0.0,5.4,95.10000000000001,1.1,1.0,-9900
24714000,0.0,0.0,0.0,7.6000000000000005,0.0,5.5,95.10000000000001,0.0,0.0,-9900
24717600,0.0,0.0,0.0,7.2,0.0,5.6000000000000005,95.10000000000001,0.0,0.0,-9900
24721200,0.0,0.0,0.0,6.5,0.0,5.6000000000000005,95.10000000000001,0.0,0.0,-9900
24724800,0.0,0.0,0.0,5.4,0.0,5.5,95.10000000000001,0.0,0.0,-9900
24728400,0.0,0.0,0.0,4.6000000000000005,0.0,5.300000000000001,95.10000000000001,0.0,0.0,-9900
24732000,79.0,392.0,33.0,4.9,0.0,5.2,95.10000000000001,1.5,8.0,-9900
24735600,288.0,564.0,53.0,6.7,0.0,5.300000000000001,95.2,2.3000000000000003,9.0,-9900
24739200,498.0,736.0,73.0,9.4,0.0,5.5,95.2,2.0,11.0,-9900
24742800,708.0,909.0,93.0,11.9,0.0,5.5,95.30000000000001,1.5,12.0,-9900
24746400,691.0,724.0,175.0,13.4,0.0,5.2,95.30000000000001,1.6,14.0,-9900
24750000,674.0,540.0,258.0,14.200000000000001,0.0,4.7,95.30000000000001,2.2,1.0,-9900
24753600,657.0,356.0,341.0,14.8,0.0,4.6000000000000005,95.2,2.6,3.0,-9900
24757200,613.0,415.0,291.0,15.600000000000001,0.0,4.9,95.10000000000001,2.6,3.0,-9900
24760800,569.0,474.0,241.0,16.3,0.0,5.4,95.10000000000001,2.4000000000000004,3.0,-9900
24764400,525.0,534.0,192.0,16.8,0.0,5.6000000000000005,95.0,2.1,3.0,-9900
24768000,355.0,388.0,132.0,16.8,0.0,5.2,95.0,2.0,3.0,-9900
24771600,186.0,242.0,72.0,16.2,0.0,4.5,95.0,2.1,3.0,-9900
24775200,17.0,97.0,13.0,15.100000000000001,0.0,4.3,95.0,2.1,3.0,-9900
24778800,0.0,0.0,0.0,13.5,0.0,4.800000000000001,95.0,1.9000000000000001,3.0,-9900
24782400,0.0,0.0,0.0,11.8,0.0,5.800000000000001,95.0,1.7000000000000002,4.0,-9900
24786000,0.0,0.0,0.0,10.4,0.0,6.6000000000000005,95.0,1.5,4.0,-9900
24789600,0.0,0.0,0.0,9.5,0.0,6.9,95.0,1.5,3.0,-9900
24793200,0.0,0.0,0.0,9.0,0.0,6.800000000000001,95.0,1.3,3.0,-9900
24796800,0.0,0.0,0.0,8.6,0.0,6.6000000000000005,95.0,0.7000000000000001,2.0,-9900
24800400,0.0,0.0,0.0,8.1,0.0,6.4,95.0,0.0,0.0,-9900
24804000,0.0,0.0,0.0,7.6000000000000005,0.0,6.300000000000001,95.0,0.0,0.0,-9900
24807600,0.0,0.0,0.0,7.2,0.0,6.2,95.0,0.0,0.0,-9900
24811200,0.0,0.0,0.0,7.1000000000000005,0.0,6.1000000000000005,95.0,0.0,0.0,-9900
24814800,0.0,0.0,0.0,7.4,0.0,6.1000000000000005,94.9,0.0,0.0,-9900
24818400,46.0,48.0,40.0,8.1,0.0,6.1000000000000005,94.9,0.5,9.0,-9900
24822000,203.0,156.0,114.0,9.3,0.0,6.2,94.9,0.8,11.0,-9900
24825600,360.0,264.0,189.0,11.0,0.0,6.5,94.9,0.6000000000000001,12.0,-9900
24829200,517.0,372.0,264.0,13.200000000000001,0.0,6.7,94.9,0.5,14.0,-9900
24832800,590.0,400.0,286.0,15.700000000000001,0.0,6.9,94.9,0.8,15.0,-9900
24836400,664.0,429.0,308.0,18.1,0.0,7.1000000000000005,94.9,1.4000000000000001,1.0,-9900
24840000,738.0,458.0,331.0,19.8,0.0,7.300000000000001,94.80000000000001,2.1,2.0,-9900
24843600,648.0,436.0,294.0,20.5,0.0,7.4,94.7,2.6,2.0,-9900
24847200,558.0,414.0,258.0,20.3,0.0,7.5,94.7,2.8000000000000003,1.0,-9900
24850800,468.0,393.0,222.0,19.8,0.0,7.6000000000000005,94.60000000000001,2.6,1.0,-9900
24854400,315.0,262.0,151.0,19.200000000000003,0.0,7.6000000000000005,94.60000000000001,2.1,1.0,-9900
24858000,162.0,131.0,80.0,18.6,0.0,7.7,94.5,1.5,16.0,-9900
24861600,10.0,0.0,10.0,18.0,0.0,7.800000000000001,94.5,1.0,16.0,-9900
24865200,0.0,0.0,0.0,17.3,0.0,8.0,94.5,0.8,15.0,-9900
24868800,0.0,0.0,0.0,16.5,0.0,8.1,94.4,0.8,15.0,-9900
24872400,0.0,0.0,0.0,15.8,0.0,8.200000000000001,94.4,0.7000000000000001,14.0,-9900
24876000,0.0,0.0,0.0,15.100000000000001,0.0,8.200000000000001,94.4,0.4,13.0,-9900
24879600,0.0,0.0,0.0,14.5,0.0,8.1,94.30000000000001,0.2,13.0,-9900
24883200,0.0,0.0,0.0,13.9,0.0,8.200000000000001,94.30000000000001,0.6000000000000001,12.0,-9900
24886800,0.0,0.0,0.0,13.3,0.0,8.5,94.30000000000001,1.7000000000000002,11.0,-9900
24890400,0.0,0.0,0.0,12.9,0.0,8.8,94.2,2.2,11.0,-9900
24894000,0.0,0.0,0.0,12.5,0.0,9.1,94.10000000000001,0.5,10.0,-9900
24897600,0.0,0.0,0.0,12.3,0.0,9.200000000000001,94.0,0.0,0.0,-9900
24901200,0.0,0.0,0.0,12.3,0.0,9.3,93.9,0.0,0.0,-9900
24904800,29.0,0.0,29.0,12.700000000000001,0.0,9.5,93.80000000000001,0.0,0.0,-9900
24908400,91.0,0.0,91.0,13.4,0.0,9.9,93.80000000000001,0.0,0.0,-9900
24912000,154.0,0.0,154.0,14.3,0.0,10.5,93.7,0.0,0.0,-9900
24915600,217.0,0.0,217.0,15.3,0.0,11.100000000000001,93.7,5.1000000000000005,16.0,-9900
24919200,249.0,0.0,249.0,16.1,0.0,11.700000000000001,93.7,6.7,16.0,-9900
24922800,281.0,0.0,281.0,16.8,0.0,12.100000000000001,93.60000000000001,5.5,16.0,-9900
24926400,313.0,0.0,313.0,17.5,0.0,11.9,93.5,3.6,16.0,-9900
24930000,296.0,19.0,284.0,18.1,0.0,11.100000000000001,93.4,2.8000000000000003,15.0,-9900
24933600,280.0,38.0,255.0,18.3,0.0,9.700000000000001,93.30000000000001,3.1,14.0,-9900
24937200,264.0,58.0,227.0,18.0,0.0,8.200000000000001,93.2,4.1000000000000005,13.0,-9900
24940800,180.0,40.0,155.0,16.900000000000002,0.0,6.7,93.2,5.4,13.0,-9900
24944400,96.0,23.0,83.0,15.100000000000001,0.0,5.5,93.30000000000001,6.4,14.0,-9900
24948000,13.0,6.0,12.0,13.100000000000001,0.0,4.800000000000001,93.4,6.2,14.0,-9900
24951600,0.0,0.0,0.0,11.100000000000001,0.0,4.800000000000001,93.4,4.6000000000000005,15.0,-9900
24955200,0.0,0.0,0.0,9.3,0.0,5.2,93.4,2.4000000000000004,16.0,-9900
24958800,0.0,0.0,0.0,8.0,0.0,5.6000000000000005,93.4,1.0,1.0,-9900
24962400,0.0,0.0,0.0,7.2,0.0,5.7,93.4,1.1,1.0,-9900
24966000,0.0,0.0,0.0,6.800000000000001,0.0,5.6000000000000005,93.30000000000001,1.5,16.0,-9900
24969600,0.0,0.0,0.0,6.4,0.0,5.5,93.30000000000001,0.5,16.0,-9900
24973200,0.0,0.0,0.0,5.800000000000001,0.0,5.4,93.2,0.0,0.0,-9900
24976800,0.0,0.0,0.0,5.300000000000001,0.0,5.4,93.10000000000001,0.0,0.0,-9900
24980400,0.0,0.0,0.0,5.1000000000000005,0.0,5.5,93.10000000000001,0.0,0.0,-9900
24984000,0.0,0.0,0.0,5.5,0.0,5.7,93.10000000000001,0.0,0.0,-9900
24987600,0.0,0.0,0.0,6.2,0.0,5.9,93.10000000000001,0.0,0.0,-9900
24991200,30.0,0.0,30.0,7.0,0.0,6.300000000000001,93.2,3.6,16.0,-9900
24994800,118.0,18.0,105.0,7.7,0.0,6.800000000000001,93.2,4.7,16.0,-9900
24998400,206.0,37.0,180.0,8.4,0.0,7.2,93.30000000000001,3.8000000000000003,15.0,-9900
25002000,295.0,56.0,256.0,9.5,0.0,7.2,93.30000000000001,2.6,15.0,-9900
25005600,478.0,246.0,266.0,11.0,0.0,6.6000000000000005,93.30000000000001,2.6,14.0,-9900
25009200,662.0,436.0,276.0,12.600000000000001,0.0,5.800000000000001,93.4,3.4000000000000004,14.0,-9900
25012800,846.0,626.0,286.0,13.8,0.0,5.4,93.4,4.1000000000000005,13.0,-9900
25016400,652.0,437.0,267.0,14.3,0.0,5.7,93.5,4.2,13.0,-9900
25020000,459.0,248.0,248.0,14.3,0.0,6.4,93.5,3.9000000000000004,14.0,-9900
25023600,266.0,59.0,229.0,13.9,0.0,6.9,93.60000000000001,3.6,14.0,-9900
25027200,183.0,48.0,158.0,13.4,0.0,6.9,93.7,3.6,14.0,-9900
25030800,101.0,38.0,88.0,12.9,0.0,6.5,93.7,3.7,13.0,-9900
25034400,19.0,28.0,18.0,12.5,0.0,6.2,93.80000000000001,3.6,13.0,-9900
25038000,0.0,0.0,0.0,12.3,0.0,6.2,93.9,3.2,14.0,-9900
25041600,0.0,0.0,0.0,12.100000000000001,0.0,6.4,94.0,2.6,15.0,-9900
25045200,0.0,0.0,0.0,11.8,0.0,6.6000000000000005,94.10000000000001,2.1,16.0,-9900
25048800,0.0,0.0,0.0,11.3,0.0,6.6000000000000005,94.2,2.0,16.0,-9900
25052400,0.0,0.0,0.0,10.700000000000001,0.0,6.4,94.2,2.1,15.0,-9900
25056000,0.0,0.0,0.0,10.3,0.0,6.2,94.2,2.3000000000000003,15.0,-9900
25059600,0.0,0.0,0.0,10.100000000000001,0.0,6.0,94.2,2.5,15.0,-9900
25063200,0.0,0.0,0.0,9.9,0.0,5.800000000000001,94.2,2.6,15.0,-9900
25066800,0.0,0.0,0.0,9.200000000000001,0.0,5.6000000000000005,94.2,2.6,15.0,-9900
25070400,0.0,0.0,0.0,7.9,0.0,5.4,94.2,2.5,15.0,-9900
25074000,0.0,0.0,0.0,6.7,0.0,5.300000000000001,94.2,2.3000000000000003,16.0,-9900
25077600,96.0,446.0,36.0,6.5,0.0,5.4,94.2,2.1,16.0,-9900
25081200,304.0,600.0,55.0,7.9,0.0,5.800000000000001,94.30000000000001,2.0,16.0,-9900
25084800,513.0,755.0,74.0,10.200000000000001,0.0,6.2,94.4,1.9000000000000001,16.0,-9900
25088400,722.0,910.0,93.0,12.5,0.0,6.5,94.5,2.1,16.0,-9900
25092000,749.0,795.0,160.0,13.9,0.0,6.5,94.5,2.5,16.0,-9900
25095600,776.0,681.0,227.0,14.700000000000001,0.0,6.4,94.5,3.1,16.0,-9900
25099200,803.0,567.0,294.0,15.3,0.0,6.300000000000001,94.5,3.6,16.0,-9900
25102800,754.0,676.0,225.0,15.9,0.0,6.4,94.5,4.0,16.0,-9900
25106400,705.0,785.0,157.0,16.400000000000002,0.0,6.5,94.4,4.5,16.0,-9900
25110000,656.0,895.0,89.0,16.400000000000002,0.0,6.6000000000000005,94.4,5.1000000000000005,16.0,-9900
25113600,445.0,646.0,64.0,15.8,0.0,6.5,94.4,6.0,16.0,-9900
25117200,234.0,397.0,39.0,14.600000000000001,0.0,6.300000000000001,94.4,6.5,15.0,-9900
25120800,23.0,148.0,15.0,13.0,0.0,6.1000000000000005,94.4,6.2,15.0,-9900
25124400,0.0,0.0,0.0,11.3,0.0,6.1000000000000005,94.4,4.6000000000000005,15.0,-9900
